naics_code,naics_title,name
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,NarrowFabricMillsAndSchiffliMachineEmbroidery
313230,Nonwoven Fabric Mills,NonwovenFabricMills
313240,Knit Fabric Mills,KnitFabricMills
313310,Textile and Fabric Finishing Mills ,TextileAndFabricFinishingMills
313320,Fabric Coating Mills,FabricCoatingMills
314110,Carpet and Rug Mills,CarpetAndRugMills
314120,Curtain and Linen Mills,CurtainAndLinenMills
314910,Textile Bag and Canvas Mills ,TextileBagAndCanvasMills
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills ",RopeCordageTwineTireCordAndTireFabricMills
314999,All Other Miscellaneous Textile Product Mills ,AllOtherMiscellaneousTextileProductMills
315120,Apparel Knitting Mills,ApparelKnittingMills
315210,Cut and Sew Apparel Contractors ,CutAndSewApparelContractors
315250,Cut and Sew Apparel Manufacturing (except Contractors) ,CutAndSewApparelManufacturingExceptContractors
315990,Apparel Accessories and Other Apparel Manufacturing ,ApparelAccessoriesAndOtherApparelManufacturing
316110,Leather and Hide Tanning and Finishing,LeatherAndHideTanningAndFinishing
316210,Footwear Manufacturing ,FootwearManufacturing
316990,Other Leather and Allied Product Manufacturing ,OtherLeatherAndAlliedProductManufacturing
321113,Sawmills ,Sawmills
321114,Wood Preservation ,WoodPreservation
321211,Hardwood Veneer and Plywood Manufacturing ,HardwoodVeneerAndPlywoodManufacturing
321212,Softwood Veneer and Plywood Manufacturing ,SoftwoodVeneerAndPlywoodManufacturing
321215,Engineered Wood Member Manufacturing ,EngineeredWoodMemberManufacturing
321219,Reconstituted Wood Product Manufacturing ,ReconstitutedWoodProductManufacturing
321911,Wood Window and Door Manufacturing ,WoodWindowAndDoorManufacturing
321912,"Cut Stock, Resawing Lumber, and Planing ",CutStockResawingLumberAndPlaning
321918,Other Millwork (including Flooring) ,OtherMillworkIncludingFlooring
321920,Wood Container and Pallet Manufacturing,WoodContainerAndPalletManufacturing
321991,Manufactured Home (Mobile Home) Manufacturing ,ManufacturedHomeMobileHomeManufacturing
321992,Prefabricated Wood Building Manufacturing ,PrefabricatedWoodBuildingManufacturing
321999,All Other Miscellaneous Wood Product Manufacturing ,AllOtherMiscellaneousWoodProductManufacturing
322110,Pulp Mills ,PulpMills
322120,Paper Mills ,PaperMills
322130,Paperboard Mills ,PaperboardMills
322211,Corrugated and Solid Fiber Box Manufacturing ,CorrugatedAndSolidFiberBoxManufacturing
322212,Folding Paperboard Box Manufacturing ,FoldingPaperboardBoxManufacturing
322219,Other Paperboard Container Manufacturing ,OtherPaperboardContainerManufacturing
322220,Paper Bag and Coated and Treated Paper Manufacturing,PaperBagAndCoatedAndTreatedPaperManufacturing
322230,Stationery Product Manufacturing,StationeryProductManufacturing
322291,Sanitary Paper Product Manufacturing ,SanitaryPaperProductManufacturing
322299,All Other Converted Paper Product Manufacturing ,AllOtherConvertedPaperProductManufacturing
323111,Commercial Printing (except Screen and Books) ,CommercialPrintingExceptScreenAndBooks
323113,Commercial Screen Printing ,CommercialScreenPrinting
323117,Books Printing ,BooksPrinting
323120,Support Activities for Printing,SupportActivitiesForPrinting
324110,Petroleum Refineries,PetroleumRefineries
324121,Asphalt Paving Mixture and Block Manufacturing ,AsphaltPavingMixtureAndBlockManufacturing
324122,Asphalt Shingle and Coating Materials Manufacturing ,AsphaltShingleAndCoatingMaterialsManufacturing
324191,Petroleum Lubricating Oil and Grease Manufacturing ,PetroleumLubricatingOilAndGreaseManufacturing
324199,All Other Petroleum and Coal Products Manufacturing ,AllOtherPetroleumAndCoalProductsManufacturing
325110,Petrochemical Manufacturing,PetrochemicalManufacturing
325120,Industrial Gas Manufacturing,IndustrialGasManufacturing
325130,Synthetic Dye and Pigment Manufacturing,SyntheticDyeAndPigmentManufacturing
325180,Other Basic Inorganic Chemical Manufacturing ,OtherBasicInorganicChemicalManufacturing
325193,Ethyl Alcohol Manufacturing ,EthylAlcoholManufacturing
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing ",CyclicCrudeIntermediateAndGumAndWoodChemicalManufacturing
325199,All Other Basic Organic Chemical Manufacturing ,AllOtherBasicOrganicChemicalManufacturing
325211,Plastics Material and Resin Manufacturing ,PlasticsMaterialAndResinManufacturing
325212,Synthetic Rubber Manufacturing ,SyntheticRubberManufacturing
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,ArtificialAndSyntheticFibersAndFilamentsManufacturing
325311,Nitrogenous Fertilizer Manufacturing ,NitrogenousFertilizerManufacturing
325312,Phosphatic Fertilizer Manufacturing ,PhosphaticFertilizerManufacturing
325314,Fertilizer (Mixing Only) Manufacturing ,FertilizerMixingOnlyManufacturing
325315,Compost Manufacturing,CompostManufacturing
325320,Pesticide and Other Agricultural Chemical Manufacturing,PesticideAndOtherAgriculturalChemicalManufacturing
325411,Medicinal and Botanical Manufacturing ,MedicinalAndBotanicalManufacturing
325412,Pharmaceutical Preparation Manufacturing ,PharmaceuticalPreparationManufacturing
325413,In-Vitro Diagnostic Substance Manufacturing ,InvitroDiagnosticSubstanceManufacturing
325414,Biological Product (except Diagnostic) Manufacturing ,BiologicalProductExceptDiagnosticManufacturing
325510,Paint and Coating Manufacturing,PaintAndCoatingManufacturing
325520,Adhesive Manufacturing,AdhesiveManufacturing
325611,Soap and Other Detergent Manufacturing ,SoapAndOtherDetergentManufacturing
325612,Polish and Other Sanitation Good Manufacturing ,PolishAndOtherSanitationGoodManufacturing
325613,Surface Active Agent Manufacturing ,SurfaceActiveAgentManufacturing
325620,Toilet Preparation Manufacturing,ToiletPreparationManufacturing
325910,Printing Ink Manufacturing,PrintingInkManufacturing
325920,Explosives Manufacturing,ExplosivesManufacturing
325991,Custom Compounding of Purchased Resins ,CustomCompoundingOfPurchasedResins
325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing ",PhotographicFilmPaperPlateChemicalAndCopyTonerManufacturing
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,AllOtherMiscellaneousChemicalProductAndPreparationManufacturing
326111,Plastics Bag and Pouch Manufacturing ,PlasticsBagAndPouchManufacturing
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing ,PlasticsPackagingFilmAndSheetIncludingLaminatedManufacturing
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing ,UnlaminatedPlasticsFilmAndSheetExceptPackagingManufacturing
326121,Unlaminated Plastics Profile Shape Manufacturing ,UnlaminatedPlasticsProfileShapeManufacturing
326122,Plastics Pipe and Pipe Fitting Manufacturing ,PlasticsPipeAndPipeFittingManufacturing
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",LaminatedPlasticsPlateSheetExceptPackagingAndShapeManufacturing
326140,Polystyrene Foam Product Manufacturing,PolystyreneFoamProductManufacturing
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,UrethaneAndOtherFoamProductExceptPolystyreneManufacturing
326160,Plastics Bottle Manufacturing,PlasticsBottleManufacturing
326191,Plastics Plumbing Fixture Manufacturing ,PlasticsPlumbingFixtureManufacturing
326199,All Other Plastics Product Manufacturing ,AllOtherPlasticsProductManufacturing
326211,Tire Manufacturing (except Retreading) ,TireManufacturingExceptRetreading
326212,Tire Retreading ,TireRetreading
326220,Rubber and Plastics Hoses and Belting Manufacturing,RubberAndPlasticsHosesAndBeltingManufacturing
326291,Rubber Product Manufacturing for Mechanical Use ,RubberProductManufacturingForMechanicalUse
326299,All Other Rubber Product Manufacturing ,AllOtherRubberProductManufacturing
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing ",PotteryCeramicsAndPlumbingFixtureManufacturing
327120,Clay Building Material and Refractories Manufacturing ,ClayBuildingMaterialAndRefractoriesManufacturing
327211,Flat Glass Manufacturing ,FlatGlassManufacturing
327212,Other Pressed and Blown Glass and Glassware Manufacturing ,OtherPressedAndBlownGlassAndGlasswareManufacturing
327213,Glass Container Manufacturing ,GlassContainerManufacturing
327215,Glass Product Manufacturing Made of Purchased Glass ,GlassProductManufacturingMadeOfPurchasedGlass
327310,Cement Manufacturing,CementManufacturing
327320,Ready-Mix Concrete Manufacturing,ReadymixConcreteManufacturing
327331,Concrete Block and Brick Manufacturing ,ConcreteBlockAndBrickManufacturing
327332,Concrete Pipe Manufacturing ,ConcretePipeManufacturing
327390,Other Concrete Product Manufacturing ,OtherConcreteProductManufacturing
327410,Lime Manufacturing,LimeManufacturing
327420,Gypsum Product Manufacturing,GypsumProductManufacturing
327910,Abrasive Product Manufacturing,AbrasiveProductManufacturing
327991,Cut Stone and Stone Product Manufacturing ,CutStoneAndStoneProductManufacturing
327992,Ground or Treated Mineral and Earth Manufacturing ,GroundOrTreatedMineralAndEarthManufacturing
327993,Mineral Wool Manufacturing ,MineralWoolManufacturing
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing ,AllOtherMiscellaneousNonmetallicMineralProductManufacturing
331110,Iron and Steel Mills and Ferroalloy Manufacturing ,IronAndSteelMillsAndFerroalloyManufacturing
331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,IronAndSteelPipeAndTubeManufacturingFromPurchasedSteel
331221,Rolled Steel Shape Manufacturing ,RolledSteelShapeManufacturing
331222,Steel Wire Drawing ,SteelWireDrawing
331313,Alumina Refining and Primary Aluminum Production ,AluminaRefiningAndPrimaryAluminumProduction
331314,Secondary Smelting and Alloying of Aluminum ,SecondarySmeltingAndAlloyingOfAluminum
331315,"Aluminum Sheet, Plate, and Foil Manufacturing ",AluminumSheetPlateAndFoilManufacturing
331318,"Other Aluminum Rolling, Drawing, and Extruding ",OtherAluminumRollingDrawingAndExtruding
331410,Nonferrous Metal (except Aluminum) Smelting and Refining ,NonferrousMetalExceptAluminumSmeltingAndRefining
331420,"Copper Rolling, Drawing, Extruding, and Alloying",CopperRollingDrawingExtrudingAndAlloying
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding ",NonferrousMetalExceptCopperAndAluminumRollingDrawingAndExtruding
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) ",SecondarySmeltingRefiningAndAlloyingOfNonferrousMetalExceptCopperAndAluminum
331511,Iron Foundries ,IronFoundries
331512,Steel Investment Foundries ,SteelInvestmentFoundries
331513,Steel Foundries (except Investment) ,SteelFoundriesExceptInvestment
331523,Nonferrous Metal Die-Casting Foundries ,NonferrousMetalDiecastingFoundries
331524,Aluminum Foundries (except Die-Casting) ,AluminumFoundriesExceptDiecasting
331529,Other Nonferrous Metal Foundries (except Die-Casting) ,OtherNonferrousMetalFoundriesExceptDiecasting
332111,Iron and Steel Forging ,IronAndSteelForging
332112,Nonferrous Forging ,NonferrousForging
332114,Custom Roll Forming ,CustomRollForming
332117,Powder Metallurgy Part Manufacturing ,PowderMetallurgyPartManufacturing
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) ",MetalCrownClosureAndOtherMetalStampingExceptAutomotive
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing ",MetalKitchenCookwareUtensilCutleryAndFlatwareExceptPreciousManufacturing
332216,Saw Blade and Handtool Manufacturing ,SawBladeAndHandtoolManufacturing
332311,Prefabricated Metal Building and Component Manufacturing ,PrefabricatedMetalBuildingAndComponentManufacturing
332312,Fabricated Structural Metal Manufacturing ,FabricatedStructuralMetalManufacturing
332313,Plate Work Manufacturing ,PlateWorkManufacturing
332321,Metal Window and Door Manufacturing ,MetalWindowAndDoorManufacturing
332322,Sheet Metal Work Manufacturing ,SheetMetalWorkManufacturing
332323,Ornamental and Architectural Metal Work Manufacturing ,OrnamentalAndArchitecturalMetalWorkManufacturing
332410,Power Boiler and Heat Exchanger Manufacturing,PowerBoilerAndHeatExchangerManufacturing
332420,Metal Tank (Heavy Gauge) Manufacturing,MetalTankHeavyGaugeManufacturing
332431,Metal Can Manufacturing ,MetalCanManufacturing
332439,Other Metal Container Manufacturing ,OtherMetalContainerManufacturing
332510,Hardware Manufacturing,HardwareManufacturing
332613,Spring Manufacturing ,SpringManufacturing
332618,Other Fabricated Wire Product Manufacturing ,OtherFabricatedWireProductManufacturing
332710,Machine Shops,MachineShops
332721,Precision Turned Product Manufacturing ,PrecisionTurnedProductManufacturing
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing ",BoltNutScrewRivetAndWasherManufacturing
332811,Metal Heat Treating ,MetalHeatTreating
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers ",MetalCoatingEngravingExceptJewelryAndSilverwareAndAlliedServicesToManufacturers
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring ",ElectroplatingPlatingPolishingAnodizingAndColoring
332911,Industrial Valve Manufacturing ,IndustrialValveManufacturing
332912,Fluid Power Valve and Hose Fitting Manufacturing ,FluidPowerValveAndHoseFittingManufacturing
332913,Plumbing Fixture Fitting and Trim Manufacturing ,PlumbingFixtureFittingAndTrimManufacturing
332919,Other Metal Valve and Pipe Fitting Manufacturing ,OtherMetalValveAndPipeFittingManufacturing
332991,Ball and Roller Bearing Manufacturing,BallAndRollerBearingManufacturing
332992,Small Arms Ammunition Manufacturing ,SmallArmsAmmunitionManufacturing
332993,Ammunition (except Small Arms) Manufacturing ,AmmunitionExceptSmallArmsManufacturing
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing ",SmallArmsOrdnanceAndOrdnanceAccessoriesManufacturing
332996,Fabricated Pipe and Pipe Fitting Manufacturing ,FabricatedPipeAndPipeFittingManufacturing
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,AllOtherMiscellaneousFabricatedMetalProductManufacturing
333111,Farm Machinery and Equipment Manufacturing ,FarmMachineryAndEquipmentManufacturing
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing ,LawnAndGardenTractorAndHomeLawnAndGardenEquipmentManufacturing
333120,Construction Machinery Manufacturing,ConstructionMachineryManufacturing
333131,Mining Machinery and Equipment Manufacturing ,MiningMachineryAndEquipmentManufacturing
333132,Oil and Gas Field Machinery and Equipment Manufacturing ,OilAndGasFieldMachineryAndEquipmentManufacturing
333241,Food Product Machinery Manufacturing ,FoodProductMachineryManufacturing
333242,Semiconductor Machinery Manufacturing ,SemiconductorMachineryManufacturing
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing ",SawmillWoodworkingAndPaperMachineryManufacturing
333248,All Other Industrial Machinery Manufacturing ,AllOtherIndustrialMachineryManufacturing
333310,Commercial and Service Industry Machinery Manufacturing ,CommercialAndServiceIndustryMachineryManufacturing
333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing ,IndustrialAndCommercialFanAndBlowerAndAirPurificationEquipmentManufacturing
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing ,HeatingEquipmentExceptWarmAirFurnacesManufacturing
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing ,AirconditioningAndWarmAirHeatingEquipmentAndCommercialAndIndustrialRefrigerationEquipmentManufacturing
333511,Industrial Mold Manufacturing ,IndustrialMoldManufacturing
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing ",SpecialDieAndToolDieSetJigAndFixtureManufacturing
333515,Cutting Tool and Machine Tool Accessory Manufacturing ,CuttingToolAndMachineToolAccessoryManufacturing
333517,Machine Tool Manufacturing ,MachineToolManufacturing
333519,Rolling Mill and Other Metalworking Machinery Manufacturing ,RollingMillAndOtherMetalworkingMachineryManufacturing
333611,Turbine and Turbine Generator Set Units Manufacturing ,TurbineAndTurbineGeneratorSetUnitsManufacturing
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing ",SpeedChangerIndustrialHighspeedDriveAndGearManufacturing
333613,Mechanical Power Transmission Equipment Manufacturing ,MechanicalPowerTransmissionEquipmentManufacturing
333618,Other Engine Equipment Manufacturing ,OtherEngineEquipmentManufacturing
